EpochTime,PolarStrap.BeatSpacing
1350281014.467,0.886
1350281015.389,0.922
1350281016.323,0.935
1350281017.257,0.934
1350281018.158,0.901
1350281019.032,0.874
1350281019.938,0.905
1350281020.855,0.917
1350281021.777,0.923
1350281022.665,0.888
1350281023.536,0.871
1350281024.429,0.893
1350281025.347,0.918
1350281026.275,0.929
1350281027.177,0.901
1350281028.031,0.854
1350281028.946,0.915
1350281029.847,0.9
1350281030.742,0.896
1350281031.625,0.883
1350281032.503,0.878
1350281033.433,0.93
1350281034.348,0.915
1350281035.25,0.902
1350281036.151,0.901
1350281037.027,0.876
1350281037.923,0.896
1350281038.853,0.93
1350281039.784,0.932
1350281040.703,0.919
1350281041.598,0.895
1350281042.55,0.952
1350281043.524,0.975
1350281044.439,0.914
1350281045.339,0.9
1350281046.253,0.914
1350281047.184,0.931
1350281048.129,0.945
1350281049.044,0.915
1350281049.914,0.87
1350281050.781,0.867
1350281051.672,0.891
1350281052.597,0.925
1350281053.525,0.929
1350281054.433,0.907
1350281055.32,0.888
1350281056.282,0.962
1350281057.244,0.962
1350281058.189,0.944
1350281059.11,0.922
1350281060.022,0.911
1350281060.934,0.912
1350281061.87,0.937
1350281062.811,0.94
1350281063.705,0.895
1350281064.571,0.866
1350281065.489,0.918
1350281066.413,0.924
1350281067.316,0.903
1350281068.195,0.879
1350281069.082,0.887
1350281069.965,0.883
1350281070.859,0.895
1350281071.74,0.881
1350281072.611,0.871
1350281073.512,0.9
1350281074.429,0.917
1350281075.337,0.908
1350281076.209,0.872
1350281077.096,0.887
1350281077.995,0.899
1350281078.883,0.888
1350281079.789,0.906
1350281080.683,0.894
1350281081.526,0.844
1350281082.33,0.804
1350281083.091,0.761
1350281083.842,0.751
1350281084.673,0.831
1350281085.545,0.872
1350281086.377,0.832
1350281087.174,0.797
1350281087.957,0.783
1350281088.781,0.824
1350281089.588,0.807
1350281090.392,0.804
1350281091.229,0.837
1350281092.085,0.856
1350281092.949,0.864
1350281093.819,0.87
1350281094.701,0.882
1350281095.605,0.903
1350281096.539,0.935
1350281097.467,0.928
1350281098.404,0.938
1350281099.345,0.94
1350281100.24,0.896
1350281101.122,0.882
1350281102.047,0.925
1350281102.982,0.936
1350281103.889,0.906
1350281104.76,0.871
1350281105.616,0.856
1350281106.464,0.848
1350281107.33,0.866
1350281108.203,0.873
1350281109.069,0.866
1350281109.914,0.845
1350281110.78,0.866
1350281111.653,0.873
1350281112.52,0.866
1350281113.364,0.845
1350281114.231,0.866
1350281115.114,0.884
1350281116.005,0.891
1350281116.887,0.882
1350281117.779,0.893
1350281118.669,0.89
1350281119.562,0.893
1350281120.463,0.901
1350281121.379,0.916
1350281122.264,0.885
1350281123.113,0.85
1350281123.998,0.885
1350281124.892,0.894
1350281125.797,0.905
1350281126.672,0.875
1350281127.553,0.881
1350281128.47,0.917
1350281129.382,0.912
1350281130.272,0.89
1350281131.116,0.845
1350281131.949,0.833
1350281132.785,0.836
1350281133.63,0.845
1350281134.457,0.827
1350281135.265,0.808
1350281136.097,0.832
1350281136.957,0.86
1350281137.825,0.868
1350281138.703,0.878
1350281139.557,0.854
1350281140.393,0.836
1350281141.301,0.908
1350281142.177,0.876
1350281143.071,0.895
1350281143.961,0.89
1350281144.821,0.86
1350281145.71,0.889
1350281146.614,0.904
1350281147.515,0.9
1350281148.405,0.891
1350281149.278,0.873
1350281150.173,0.895
1350281151.076,0.903
1350281151.981,0.904
1350281152.868,0.888
1350281153.722,0.854
1350281154.613,0.892
1350281155.51,0.896
1350281156.399,0.89
1350281157.27,0.87
1350281158.13,0.86
1350281159.018,0.888
1350281159.909,0.892
1350281160.799,0.89
1350281161.653,0.854
1350281162.498,0.845
1350281163.368,0.87
1350281164.268,0.899
1350281165.154,0.887
1350281166.032,0.878
1350281166.871,0.839
1350281167.746,0.875
1350281168.674,0.928
1350281169.612,0.938
1350281170.515,0.902
1350281171.394,0.879
1350281172.314,0.92
1350281173.246,0.933
1350281174.149,0.903
1350281175.027,0.878
1350281175.888,0.86
1350281176.748,0.86
1350281177.625,0.877
1350281178.502,0.877
1350281179.374,0.872
1350281180.215,0.841
1350281181.101,0.886
1350281182,0.899
1350281182.851,0.851
1350281183.739,0.889
1350281184.691,0.952
1350281185.653,0.962
1350281186.601,0.947
1350281187.489,0.889
1350281188.393,0.903
1350281189.302,0.909
1350281190.191,0.889
1350281191.055,0.864
1350281191.886,0.831
1350281192.736,0.851
1350281193.599,0.862
1350281194.477,0.878
1350281195.341,0.864
1350281196.176,0.835
1350281197.046,0.87
1350281197.946,0.9
1350281198.857,0.911
1350281199.751,0.894
1350281200.611,0.86
1350281201.515,0.903
1350281202.408,0.894
1350281203.283,0.875
1350281204.137,0.854
1350281204.967,0.83
1350281205.826,0.859
1350281206.708,0.882
1350281207.592,0.884
1350281208.478,0.886
1350281209.35,0.872
1350281210.238,0.889
1350281211.183,0.944
1350281212.106,0.923
1350281213.003,0.897
1350281213.881,0.878
1350281214.803,0.922
1350281215.746,0.943
1350281216.671,0.925
1350281217.563,0.892
1350281218.424,0.861
1350281219.319,0.896
1350281220.236,0.917
1350281221.146,0.909
1350281222.024,0.879
1350281222.892,0.867
1350281223.79,0.898
1350281224.702,0.912
1350281225.608,0.906
1350281226.485,0.877
1350281227.334,0.849
1350281228.195,0.861
1350281229.084,0.889
1350281229.988,0.904
1350281230.863,0.875
1350281231.711,0.848
1350281232.608,0.897
1350281233.52,0.911
1350281234.415,0.896
1350281235.288,0.873
1350281236.16,0.872
1350281237.093,0.933
1350281238.079,0.986
1350281238.964,0.885
1350281239.818,0.854
1350281240.684,0.865
1350281241.56,0.876
1350281242.438,0.878
1350281243.286,0.849
1350281244.155,0.869
1350281245.075,0.92
1350281246.056,0.98
1350281246.987,0.932
1350281247.886,0.898
1350281248.797,0.911
1350281249.743,0.946
1350281250.69,0.946
1350281251.618,0.929
1350281252.524,0.905
1350281253.4,0.877
1350281254.305,0.904
1350281255.189,0.884
1350281256.068,0.88
1350281256.938,0.869
1350281257.805,0.867
1350281258.687,0.882
1350281259.561,0.874
1350281260.413,0.853
1350281261.259,0.846
1350281262.134,0.875
1350281263.067,0.934
1350281264.006,0.938
1350281264.923,0.917
1350281265.837,0.914
1350281266.768,0.931
1350281267.725,0.957
1350281268.698,0.974
1350281269.611,0.913
1350281270.503,0.892
1350281271.419,0.916
1350281272.357,0.938
1350281273.276,0.919
1350281274.148,0.871
1350281275.012,0.864
1350281275.922,0.91
1350281276.843,0.921
1350281277.742,0.899
1350281278.625,0.883
1350281279.494,0.869
1350281280.4,0.906
1350281281.318,0.918
1350281282.165,0.847
1350281282.965,0.8
1350281283.757,0.792
1350281284.558,0.801
1350281285.409,0.852
1350281286.276,0.867
1350281287.158,0.882
1350281288.083,0.925
1350281289.009,0.926
1350281289.967,0.958
1350281290.882,0.915
1350281291.768,0.886
1350281292.724,0.956
1350281293.689,0.965
1350281294.6,0.911
1350281295.489,0.89
1350281296.412,0.923
1350281297.364,0.952
1350281298.322,0.958
1350281299.225,0.902
1350281300.111,0.887
1350281301.047,0.936
1350281302.011,0.964
1350281302.946,0.936
1350281303.836,0.89
1350281304.725,0.889
1350281305.618,0.894
1350281306.522,0.903
1350281307.413,0.892
1350281308.295,0.882
1350281309.17,0.875
1350281310.096,0.926
1350281311.057,0.961
1350281311.998,0.941
1350281312.893,0.895
1350281313.797,0.904
1350281314.722,0.925
1350281315.67,0.948
1350281316.598,0.928
1350281317.494,0.896
1350281318.402,0.908
1350281319.334,0.932
1350281320.265,0.931
1350281321.183,0.918
1350281322.066,0.883
1350281322.987,0.922
1350281323.926,0.938
1350281324.866,0.94
1350281325.777,0.911
1350281326.646,0.868
1350281327.529,0.884
1350281328.423,0.894
1350281329.293,0.87
1350281330.131,0.838
1350281330.955,0.824
1350281331.816,0.861
1350281332.712,0.896
1350281333.59,0.878
1350281334.432,0.842
1350281335.306,0.874
1350281336.204,0.898
1350281337.12,0.916
1350281338.006,0.886
1350281338.844,0.838
1350281339.741,0.897
1350281340.653,0.912
1350281341.581,0.928
1350281342.459,0.878
1350281343.296,0.837
1350281344.182,0.886
1350281345.092,0.91
1350281346.01,0.918
1350281346.901,0.892
1350281347.765,0.863
1350281348.639,0.874
1350281349.538,0.899
1350281350.446,0.908
1350281351.308,0.861
1350281352.157,0.85
1350281353.068,0.911
1350281353.965,0.896
1350281354.867,0.902
1350281355.744,0.877
1350281356.674,0.93
1350281357.616,0.942
1350281358.55,0.934
1350281359.456,0.906
1350281360.349,0.893
1350281361.272,0.923
1350281362.221,0.949
1350281363.147,0.926
1350281364.048,0.901
1350281364.908,0.86
1350281365.807,0.898
1350281366.729,0.922
1350281367.652,0.924
1350281368.53,0.878
1350281369.372,0.842
1350281370.273,0.9
1350281371.182,0.909
1350281372.088,0.906
1350281372.966,0.878
1350281373.839,0.873
1350281374.716,0.877
1350281375.598,0.882
1350281376.48,0.882
1350281377.342,0.862
1350281378.171,0.829
1350281379.043,0.872
1350281379.941,0.898
1350281380.824,0.883
1350281381.681,0.856
1350281382.53,0.85
1350281383.409,0.879
1350281384.304,0.895
1350281385.213,0.909
1350281386.097,0.884
1350281386.964,0.867
1350281387.852,0.888
1350281388.74,0.889
1350281389.627,0.887
1350281390.487,0.86
1350281391.339,0.852
1350281392.247,0.908
1350281393.174,0.927
1350281394.084,0.91
1350281394.971,0.887
1350281395.826,0.855
1350281396.717,0.891
1350281397.606,0.889
1350281398.528,0.923
1350281399.402,0.874
1350281400.25,0.848
1350281401.166,0.916
1350281402.098,0.932
1350281403.028,0.931
1350281403.906,0.878
1350281404.753,0.847
1350281405.648,0.895
1350281406.58,0.933
1350281407.487,0.907
1350281408.365,0.878
1350281409.222,0.856
1350281410.129,0.907
1350281411.05,0.921
1350281411.962,0.912
1350281412.847,0.885
1350281413.696,0.85
1350281414.567,0.871
1350281415.461,0.894
1350281416.334,0.873
1350281417.187,0.853
1350281418.062,0.875
1350281418.927,0.865
1350281419.809,0.882
1350281420.652,0.844
1350281421.524,0.872
1350281422.408,0.884
1350281423.311,0.902
1350281424.196,0.886
1350281425.065,0.868
1350281425.916,0.852
1350281426.811,0.895
1350281427.725,0.914
1350281428.607,0.883
1350281429.468,0.86
1350281430.303,0.835
1350281431.162,0.859
1350281432.04,0.878
1350281432.929,0.889
1350281433.801,0.872
1350281434.656,0.855
1350281435.525,0.869
1350281436.442,0.917
1350281437.369,0.927
1350281438.25,0.881
1350281439.1,0.85
1350281440.024,0.924
1350281440.95,0.927
1350281441.857,0.907
1350281442.709,0.852
1350281443.546,0.837
1350281444.412,0.866
1350281445.299,0.887
1350281446.183,0.884
1350281447.05,0.867
1350281447.927,0.877
1350281448.853,0.926
1350281449.794,0.941
1350281450.715,0.921
1350281451.61,0.896
1350281452.524,0.913
1350281453.473,0.949
1350281454.415,0.942
1350281455.308,0.893
1350281456.174,0.866
1350281457.076,0.902
1350281457.996,0.92
1350281458.895,0.898
1350281459.764,0.869
1350281460.658,0.895
1350281461.581,0.923
1350281462.529,0.948
1350281463.457,0.928
1350281464.332,0.875
1350281465.267,0.935
1350281466.21,0.943
1350281467.174,0.964
1350281468.088,0.914
1350281468.967,0.879
1350281469.861,0.895
1350281470.772,0.91
1350281471.687,0.915
1350281472.58,0.894
1350281473.465,0.885
1350281474.424,0.959
1350281475.388,0.964
1350281476.335,0.947
1350281477.243,0.908
1350281478.15,0.907
1350281479.064,0.913
1350281479.963,0.899
1350281480.831,0.868
1350281481.671,0.84
1350281482.535,0.864
1350281483.458,0.923
1350281484.373,0.915
1350281485.275,0.902
1350281486.145,0.869
1350281487.022,0.877
1350281487.929,0.907
1350281488.821,0.893
1350281489.705,0.884
1350281490.564,0.858
1350281491.456,0.893
1350281492.327,0.871
1350281493.176,0.849
1350281493.993,0.817
1350281494.837,0.844
1350281495.693,0.856
1350281496.603,0.909
1350281497.479,0.876
1350281498.355,0.876
1350281499.241,0.887
1350281500.151,0.91
1350281501.069,0.918
1350281501.976,0.906
1350281502.841,0.865
1350281503.745,0.904
1350281504.655,0.91
1350281505.589,0.934
1350281506.491,0.902
1350281507.355,0.863
1350281508.261,0.906
1350281509.19,0.929
1350281510.121,0.932
1350281511.034,0.913
1350281511.895,0.86
1350281512.815,0.92
1350281513.755,0.94
1350281514.693,0.938
1350281515.593,0.899
1350281516.484,0.892
1350281517.415,0.931
1350281518.353,0.938
1350281519.266,0.913
1350281520.163,0.897
1350281521.059,0.896
1350281521.987,0.929
1350281522.915,0.928
1350281523.793,0.878
1350281524.649,0.855
1350281525.532,0.884
1350281526.433,0.9
1350281527.322,0.89
1350281528.198,0.876
1350281529.054,0.855
1350281529.948,0.895
1350281530.853,0.904
1350281531.759,0.906
1350281532.623,0.864
1350281533.465,0.842
1350281534.339,0.874
1350281535.207,0.868
1350281536.076,0.869
1350281536.926,0.85
1350281537.771,0.845
1350281538.707,0.937
1350281539.65,0.943
1350281540.591,0.94
1350281541.466,0.875
1350281542.381,0.915
1350281543.32,0.939
1350281544.238,0.918
1350281545.093,0.854
1350281545.896,0.803
1350281546.706,0.811
1350281547.507,0.801
1350281548.281,0.774
1350281549.045,0.764
1350281549.823,0.778
1350281550.589,0.766
1350281551.365,0.776
1350281552.2,0.835
1350281553.065,0.864
1350281553.906,0.842
1350281554.785,0.879
1350281555.7,0.915
1350281556.611,0.911
1350281557.504,0.893
1350281558.397,0.893
1350281559.309,0.912
1350281560.255,0.946
1350281561.217,0.962
1350281562.144,0.927
1350281563.045,0.901
1350281563.944,0.899
1350281564.859,0.915
1350281565.789,0.93
1350281566.69,0.9
1350281567.554,0.864
1350281568.412,0.858
1350281569.295,0.883
1350281570.186,0.891
1350281571.08,0.895
1350281571.946,0.866
1350281572.78,0.834
1350281573.648,0.867
1350281574.524,0.876
1350281575.406,0.883
1350281576.289,0.883
1350281577.148,0.858
1350281578.028,0.881
1350281578.941,0.912
1350281579.864,0.924
1350281580.769,0.904
1350281581.632,0.863
1350281582.477,0.845
1350281583.357,0.88
1350281584.234,0.878
1350281585.102,0.867
1350281585.963,0.861
1350281586.813,0.85
1350281587.712,0.899
1350281588.645,0.933
1350281589.589,0.944
1350281590.482,0.893
1350281591.352,0.87
1350281592.249,0.897
1350281593.142,0.893
1350281594.035,0.894
1350281594.922,0.887
1350281595.783,0.861
1350281596.672,0.889
1350281597.575,0.903
1350281598.489,0.914
1350281599.37,0.881
1350281600.227,0.856
1350281601.128,0.901
1350281602.014,0.886
1350281602.901,0.888
1350281603.759,0.857
1350281604.587,0.828
1350281605.47,0.883
1350281606.355,0.885
1350281607.236,0.882
1350281608.09,0.854
1350281608.945,0.855
1350281609.835,0.89
1350281610.729,0.894
1350281611.593,0.864
1350281612.427,0.834
1350281613.308,0.881
1350281614.186,0.878
1350281615.063,0.877
1350281615.909,0.847
1350281616.754,0.845
1350281617.647,0.893
1350281618.553,0.906
1350281619.459,0.906
1350281620.339,0.88
1350281621.198,0.859
1350281622.112,0.914
1350281623.022,0.909
1350281623.92,0.898
1350281624.775,0.855
1350281625.604,0.828
1350281626.48,0.876
1350281627.361,0.882
1350281628.227,0.865
1350281629.072,0.846
1350281629.907,0.835
1350281630.753,0.846
1350281631.665,0.912
1350281632.554,0.889
1350281633.438,0.884
1350281634.291,0.854
1350281635.175,0.884
1350281636.088,0.913
1350281637.003,0.915
1350281637.887,0.884
1350281638.744,0.857
1350281639.613,0.869
1350281640.502,0.889
1350281641.391,0.889
1350281642.256,0.865
1350281643.107,0.851
1350281643.974,0.867
1350281644.862,0.889
1350281645.742,0.88
1350281646.601,0.858
1350281647.434,0.833
1350281648.342,0.908
1350281649.266,0.924
1350281650.167,0.901
1350281651.027,0.86
1350281651.881,0.854
1350281652.758,0.877
1350281653.647,0.889
1350281654.527,0.881
1350281655.401,0.874
1350281656.247,0.846
1350281657.122,0.875
1350281658.031,0.909
1350281658.944,0.913
1350281659.826,0.882
1350281660.694,0.868
1350281661.598,0.903
1350281662.509,0.911
1350281663.424,0.915
1350281664.316,0.892
1350281665.19,0.874
1350281666.097,0.907
1350281667.034,0.938
1350281667.972,0.938
1350281668.876,0.904
1350281669.75,0.874
1350281670.668,0.918
1350281671.591,0.923
1350281672.496,0.905
1350281673.366,0.87
1350281674.241,0.875
1350281675.132,0.891
1350281676.041,0.909
1350281676.921,0.88
1350281677.77,0.849
1350281678.663,0.894
1350281679.56,0.896
1350281680.439,0.879
1350281681.311,0.872
1350281682.148,0.837
1350281683.042,0.895
1350281683.954,0.912
1350281684.85,0.896
1350281685.714,0.864
1350281686.609,0.896
1350281687.51,0.9
1350281688.378,0.868
1350281689.204,0.826
1350281690.067,0.863
1350281690.93,0.862
1350281691.768,0.838
1350281692.598,0.83
1350281693.461,0.863
1350281694.32,0.859
1350281695.182,0.861
1350281696.021,0.839
1350281696.848,0.827
1350281697.72,0.872
1350281698.645,0.925
1350281699.541,0.896
1350281700.417,0.876
1350281701.268,0.851
1350281702.151,0.884
1350281703.062,0.91
1350281703.967,0.905
1350281704.856,0.889
1350281705.721,0.865
1350281706.631,0.91
1350281707.556,0.925
1350281708.47,0.914
1350281709.34,0.87
1350281710.189,0.849
1350281711.063,0.874
1350281711.934,0.871
1350281712.816,0.883
1350281713.682,0.865
1350281714.519,0.837
1350281715.394,0.875
1350281716.385,0.991
1350281717.278,0.894
1350281718.091,0.812
1350281718.852,0.761
1350281719.588,0.736
1350281720.32,0.732
1350281721.176,0.855
1350281722.13,0.954
1350281722.998,0.868
1350281723.816,0.817
1350281724.591,0.775
1350281725.378,0.787
1350281726.149,0.771
1350281726.906,0.758
1350281727.704,0.798
1350281728.535,0.831
1350281729.35,0.814
1350281730.16,0.811
1350281731.012,0.852
1350281731.88,0.868
1350281732.758,0.878
1350281733.602,0.844
1350281734.443,0.842
1350281735.317,0.874
1350281736.186,0.868
1350281737.048,0.862
1350281737.925,0.877
1350281738.784,0.859
1350281739.662,0.878
1350281740.542,0.88
1350281741.413,0.871
1350281742.309,0.896
1350281743.214,0.905
1350281744.081,0.867
1350281744.933,0.852
1350281745.817,0.885
1350281746.709,0.892
1350281747.598,0.889
1350281748.477,0.879
1350281749.329,0.853
1350281750.206,0.877
1350281751.091,0.885
1350281751.973,0.882
1350281752.828,0.855
1350281753.669,0.841
1350281754.531,0.862
1350281755.423,0.892
1350281756.32,0.897
1350281757.186,0.865
1350281758.029,0.844
1350281758.906,0.877
1350281759.797,0.891
1350281760.664,0.867
1350281761.528,0.864
1350281762.392,0.863
1350281763.233,0.842
1350281764.095,0.861
1350281764.962,0.867
1350281765.833,0.871
1350281766.69,0.856
1350281767.529,0.84
1350281768.368,0.839
1350281769.203,0.835
1350281770.032,0.829
1350281770.873,0.841
1350281771.668,0.795
1350281772.439,0.771
1350281773.216,0.777
1350281773.995,0.779
1350281774.776,0.781
1350281775.561,0.784
1350281776.405,0.845
1350281777.268,0.862
1350281778.159,0.892
1350281779.038,0.879
1350281779.893,0.854
1350281780.763,0.87
1350281781.634,0.871
1350281782.499,0.865
1350281783.329,0.83
1350281784.149,0.819
1350281785,0.852
1350281785.861,0.861
1350281786.722,0.86
1350281787.562,0.84
1350281788.392,0.83
1350281789.291,0.899
1350281790.191,0.899
1350281791.089,0.898
1350281791.988,0.899
1350281792.846,0.857
1350281793.735,0.89
1350281794.632,0.896
1350281795.521,0.889
1350281796.387,0.866
1350281797.218,0.831
1350281798.058,0.84
1350281798.903,0.846
1350281799.751,0.848
1350281800.582,0.831
1350281801.405,0.823
1350281802.238,0.833
1350281803.082,0.844
1350281803.937,0.854
1350281804.775,0.839
1350281805.619,0.844
